name,team,rating,position,pace,acceleration,sprint_speed,shooting,positioning,finishing,long_shot,penalties,shot_power,volleys,passing,crossing,curve,freekick_accuracy,longpass,shortpass,vision,dribbling,agility,balance,ball_control,reactions,composure,defending,heading_accuracy,interceptions,marking,stand_tackle,slide_tackle,physicality,aggression,jumping,stamina,strength
Bakary Sako,Crystal Palace,75,LM,85.5,86,85,75.66666667,72,71,81,70,88,72,75.66666667,73,76,84,73,75,73,78,74,68,76,67,0,43,61,40,37,42,35,70,67,60,70,83
Ilori,Liverpool,74,CB,68.5,67,70,36.16666667,32,39,34,41,43,28,44,35,31,33,63,59,43,52,61,53,67,73,0,76.6,72,78,78,79,76,68.75,61,70,68,76
Bertrand Traore,Chelsea,74,ST,84.5,86,83,73.33333333,70,74,76,66,78,76,70.83333333,69,75,65,69,73,74,77,82,74,80,75,0,34.6,55,39,30,26,23,70.25,69,68,73,71
Damien Delaney,Crystal Palace,74,CB,47,46,48,44.5,33,32,59,66,49,28,49.33333333,54,32,49,62,54,45,25,30,41,55,71,0,76,76,73,77,76,78,75.25,83,58,75,85
James Morrison,West Bromwich Albion,74,CM,68.5,69,68,75.83333333,73,72,78,69,80,83,72.5,83,64,63,73,78,74,78,77,77,77,75,0,58.4,54,59,55,60,64,64,69,51,77,59
Joe Ledley,Crystal Palace,74,CM,68.5,68,69,65.66666667,69,64,67,71,70,53,70,68,72,53,72,77,78,71,64,72,73,77,0,69.8,73,68,72,71,65,78.5,70,79,87,78
Shay Given,Stoke City,74,GK,41.5,39,44,24.16666667,13,14,12,44,42,20,24.5,12,20,13,33,38,31,13,45,54,24,74,0,15.4,13,27,14,11,12,50.5,43,73,29,57
Aaron Cresswell,West Ham United,74,LB,78.5,79,78,57.5,60,53,62,59,71,40,70.66666667,80,70,69,68,71,66,73,78,90,71,67,0,70.8,58,67,76,75,78,72,68,85,79,56
Neil Taylor,Swansea City,74,LB,73,78,68,45,60,30,55,44,46,35,63.66666667,73,69,34,70,72,64,73,70,83,74,64,0,74.8,63,78,72,79,82,69.5,66,74,74,64
Jonathan Walters,Stoke City,74,ST,67.5,67,68,71.83333333,75,75,69,72,73,67,66.16666667,75,64,56,61,72,69,72,76,68,73,74,0,59.2,74,61,61,56,44,83,81,76,91,84
Martin Kelly,Crystal Palace,74,RB,69,69,69,46.83333333,42,38,38,58,66,39,57.33333333,73,60,35,64,73,39,61,59,56,66,72,0,76.6,77,68,77,81,80,73.75,71,69,76,79
Matt Ritchie,Bournemouth,74,RM,76.5,75,78,68.16666667,72,73,74,65,75,50,69.66666667,75,69,65,66,69,74,77,74,80,74,67,0,50,38,46,56,57,53,70,69,72,80,59
Kyle Naughton,Swansea City,74,RB,75.5,76,75,53,54,45,52,47,68,52,56.66666667,71,43,28,66,73,59,64,71,71,68,70,0,74.2,70,73,71,78,79,70.75,68,73,74,68
Miguel Angel Britos,Watford,74,CB,54.5,54,55,32.5,24,37,31,51,30,22,49.5,43,47,52,64,60,31,47,49,54,58,66,0,76.2,74,75,77,79,76,74.75,76,83,61,79
Nabil Bentaleb ,Tottenham Hotspur,74,CDM,63.5,70,57,65.5,68,58,72,58,74,63,69.33333333,62,67,56,75,80,76,76,75,68,77,67,0,64.4,48,77,69,70,58,69.75,76,54,78,71
Joel Robles,Everton,74,GK,50.5,49,52,17,16,11,11,15,36,13,20.33333333,12,11,20,26,15,38,15,47,41,25,67,0,14.8,12,22,15,11,14,47.25,23,64,30,72
Wayne Hennessey,Crystal Palace,74,GK,45.5,50,41,18.83333333,14,19,14,17,34,15,21.16666667,11,12,14,13,12,65,11,50,51,19,64,0,16.4,14,22,15,18,13,39.75,21,41,29,68
Cristian Gamboa,West Bromwich Albion,74,RB,88.5,89,88,58.5,65,44,48,54,78,62,64,69,67,54,66,68,60,69,78,82,73,78,0,68.2,57,71,73,71,69,77.75,80,83,84,64
Matthew Lowton,Burnley,74,RB,77,78,76,62.16666667,60,49,68,49,72,75,61.5,75,62,40,61,71,60,69,69,65,72,76,0,72.2,69,74,70,74,74,77.25,74,82,83,70
Pedro Obiang,West Ham United,74,CM,68.5,69,68,61.16666667,62,50,63,58,74,60,69.5,68,56,62,77,79,75,70,72,62,78,67,0,73.2,70,74,70,78,74,75.5,74,74,76,78
Marouane Chamakh,Crystal Palace,74,CAM,66.5,66,67,76.33333333,77,73,72,80,80,76,71,62,76,67,69,76,76,72,63,61,75,75,0,51.8,79,45,44,53,38,72.5,66,68,78,78
Florin Gardos,Southampton,73,CB,55,55,55,46.66666667,37,54,49,50,37,53,51.16666667,58,35,46,64,64,40,60,51,53,63,70,0,75,74,73,76,76,76,72.5,73,64,75,78
Ayoze Perez,Newcastle United,73,ST,78,79,77,72.5,81,78,62,73,63,78,63.5,43,79,71,51,72,65,82,84,79,78,71,0,26.4,65,13,19,23,12,66.25,69,72,70,54
Harry Arter,Bournemouth,73,CM,69,69,69,70,68,70,75,68,76,63,69.66666667,62,64,70,72,75,75,71,76,76,73,70,0,60.4,49,71,56,69,57,76.25,84,70,77,74
Adam Bogdan,Liverpool,73,GK,54,52,56,13.83333333,13,11,14,18,16,11,18.5,15,18,12,12,16,38,11,35,41,18,67,0,15.4,11,24,15,11,16,47.5,20,63,33,74
Ben Mee,Burnley,73,CB,69,69,69,36.83333333,30,27,39,36,60,29,52.83333333,67,38,31,65,66,50,63,66,73,65,68,0,73.4,72,73,75,72,75,79,68,91,79,78
Marc Wilson,Stoke City,73,CB,67,67,67,58.5,59,48,63,56,74,51,63.16666667,66,44,70,67,64,68,63,62,61,68,73,0,74.4,69,74,75,78,76,72.25,72,68,79,70
Sandro,West Bromwich Albion,73,CM,72,68,76,66.83333333,62,65,75,62,80,57,64.83333333,68,55,54,71,75,66,71,56,59,74,78,0,77.6,67,82,76,79,84,78.75,88,62,81,84
Callum McManaman,West Bromwich Albion,73,RW,77.5,79,76,63.66666667,72,70,57,64,64,55,55.5,63,39,36,56,67,72,81,82,75,76,67,0,25.4,37,29,30,17,14,55.75,71,34,61,57
Connor Wickham,Crystal Palace,73,ST,74.5,76,73,71.33333333,68,75,69,75,79,62,60.83333333,63,53,69,57,63,60,74,62,53,73,75,0,31.2,71,18,19,28,20,73.5,67,69,74,84
Mark Schwarzer,Leicester City,73,GK,24.5,23,26,21.33333333,19,11,18,34,29,17,19.33333333,13,14,11,23,24,31,13,36,43,17,76,0,18.4,14,22,17,19,20,46,40,55,19,70
Jose Enrique,Liverpool,73,LB,73.5,72,75,56.83333333,67,43,54,61,72,44,68.5,77,66,58,70,74,66,74,70,66,74,70,0,72.8,68,69,74,77,76,73,77,78,70,67
Mohamed Elneny,Arsenal,73,CDM,62.5,61,64,62.66666667,63,65,74,62,73,39,68.5,67,62,61,73,77,71,68,67,62,75,60,0,68,57,74,68,73,68,76.75,71,71,92,73
Vurnon Anita,Newcastle United,73,CDM,76.5,79,74,52.83333333,62,53,53,45,61,43,63.33333333,55,53,60,71,74,67,77,82,89,75,76,0,67.2,51,72,64,76,73,74.75,81,71,84,63
Uwe Hunemeier,Brighton & Hove Albion,73,CB,64,61,67,48.16666667,40,40,40,56,65,48,56.16666667,47,43,60,63,67,57,50,59,61,63,71,0,74,79,72,74,72,73,72.25,68,85,63,73
Lucas Piazon,Chelsea,73,CAM,73.5,75,72,72.83333333,68,72,73,77,73,74,72.83333333,73,75,76,67,74,72,76,74,60,79,69,0,31.2,53,32,25,25,21,52.5,40,44,76,50
Oriol Romeu,Southampton,73,CDM,60.5,66,55,42.33333333,50,25,43,54,60,22,59,37,49,53,69,78,68,55,60,59,71,66,0,70.6,65,74,72,77,65,75.5,76,67,75,84
Elvis Manu,Brighton & Hove Albion,73,LW,89.5,88,91,67.16666667,74,64,69,52,77,67,57.33333333,72,65,52,44,65,46,80,79,83,72,68,0,32.4,69,22,22,26,23,74.75,74,76,72,77
Benik Afobe,Bournemouth,73,ST,83.5,85,82,72.16666667,78,78,67,72,68,70,59.66666667,49,68,57,52,67,65,71,70,69,73,68,0,30.2,66,25,21,22,17,71,60,77,71,76
Darren Randolph,West Ham United,73,GK,42.5,41,44,20.16666667,11,14,14,30,36,16,24.16666667,11,15,14,34,33,38,14,50,43,33,66,0,15,16,18,13,14,14,44.5,29,58,31,60
Andre Gray,Burnley,73,ST,91,91,91,72.5,79,77,64,72,76,67,54.66666667,59,48,39,51,64,67,68,72,76,69,70,0,26.4,58,24,20,13,17,72.5,61,70,80,79
Anthony Knockaert,Brighton & Hove Albion,73,RM,76.5,80,73,69,72,70,70,68,73,61,70.66666667,74,76,75,60,70,69,78,91,81,76,70,0,32.8,59,32,15,30,28,68.5,78,74,73,49
Andrew Surman,Bournemouth,73,CM,63,64,62,63.66666667,65,63,65,67,67,55,71.83333333,68,61,68,76,82,76,72,63,73,74,69,0,62.2,59,60,62,68,62,70,68,71,72,69
Adam Federici,Bournemouth,73,GK,48,47,49,23,16,18,14,41,17,32,30.5,19,27,21,25,28,63,19,50,42,27,72,0,17.8,18,22,20,11,18,57.5,44,73,41,72
Leonardo Ulloa,Leicester City,73,ST,61.5,62,61,71.33333333,77,74,62,67,76,72,58.16666667,51,54,56,63,66,59,68,56,57,70,75,0,47.2,83,33,27,48,45,75.5,74,73,68,87
Kelechi Iheanacho,Manchester City,73,ST,87,89,85,71.33333333,75,76,65,74,73,65,59.33333333,48,67,53,57,66,65,73,79,70,73,69,0,24.8,58,17,15,22,12,63.25,56,58,65,74
Victor Anichebe,West Bromwich Albion,73,ST,71,66,76,71.5,73,72,71,65,77,71,54.16666667,69,31,34,54,69,68,75,56,44,69,75,0,48.4,72,43,44,42,41,70.25,71,56,69,85
James McClean,West Bromwich Albion,73,LM,76.5,74,79,66.33333333,73,67,65,65,69,59,68.5,73,68,66,65,69,70,78,75,73,73,71,0,59.4,71,51,59,56,60,74.75,78,72,79,70
Gaetan Bong,Brighton & Hove Albion,73,LB,72.5,71,74,42.5,63,25,53,40,58,16,63.83333333,75,64,35,70,72,67,68,71,64,73,68,0,71,56,72,74,76,77,73.25,70,72,75,76
Steve Sidwell,Brighton & Hove Albion,73,CM,58.5,64,53,69.83333333,72,67,68,68,78,66,68.66666667,70,70,58,70,75,69,67,64,71,73,74,0,70.4,69,77,70,71,65,73.5,80,61,86,67
Kenedy,Chelsea,72,LM,82.5,86,79,65.83333333,68,64,66,67,75,55,62,63,60,54,62,68,65,78,85,62,77,66,0,43.6,66,43,32,41,36,62,34,69,75,70
Tony Hibbert,Everton,72,RB,54,54,54,26.5,58,12,18,22,30,19,47.5,66,21,29,56,58,55,22,52,78,60,71,0,78.4,69,81,77,82,83,77,87,73,77,71
Boaz Myhill,West Bromwich Albion,72,GK,43.5,41,46,19.33333333,13,11,12,42,27,11,24.5,11,13,12,32,39,40,15,51,48,35,66,0,15.6,13,25,13,11,16,46.25,21,72,29,63
Kristoffer Nordfeldt,Swansea City,72,GK,53.5,55,52,13.83333333,15,13,12,13,19,11,23.16666667,11,20,11,26,41,30,14,58,46,24,70,0,15.4,13,23,13,13,15,53.5,24,83,33,74
Simon Francis,Bournemouth,72,RB,71.5,73,70,46.5,58,25,62,44,64,26,63.33333333,75,51,61,64,70,59,69,60,60,73,65,0,71.2,68,68,73,77,70,69.75,73,50,79,77
Steve Cook,Bournemouth,72,CB,63,64,62,23.5,12,20,13,20,47,29,41.16666667,40,22,22,60,68,35,54,56,70,68,69,0,71,69,68,71,76,71,71.75,74,66,68,79
Maya Yoshida,Southampton,72,CB,66,67,65,46.16666667,42,34,41,54,50,56,43.16666667,23,38,33,52,63,50,57,74,62,63,73,0,73.6,75,67,74,76,76,75.25,66,85,75,75
Matt Miazga,Chelsea,72,CB,66,68,64,29.16666667,27,16,36,33,35,28,38.5,27,29,21,55,67,32,54,63,44,64,67,0,72.2,68,69,76,74,74,74.5,75,78,68,77
Brede Hangeland,Crystal Palace,72,CB,31.5,33,30,39.5,19,34,39,44,63,38,43.83333333,34,37,40,59,66,27,35,22,28,54,72,0,74.8,80,73,71,76,74,65.25,77,29,69,86
Marcin Wasilewski,Leicester City,72,CB,40,32,48,56.33333333,49,47,54,72,79,37,57.16666667,67,54,67,54,58,43,37,33,34,48,61,0,73.2,78,75,69,71,73,73,88,58,59,87
Almen Abdi,Watford,72,RM,68,69,67,67.5,69,63,71,66,72,64,72.33333333,68,68,74,72,77,75,74,67,70,76,74,0,55.2,59,48,52,60,57,64.75,74,60,69,56
Phil Bardsley,Stoke City,72,RB,67,67,67,58.5,56,47,66,56,83,43,52.66666667,65,66,33,59,68,25,61,68,62,67,74,0,72.6,67,67,74,76,79,78,85,75,78,74
Massadio Haidara,Newcastle United,72,LB,76,78,74,51.66666667,53,41,45,55,79,37,61.83333333,67,52,75,60,68,49,74,59,71,70,66,0,70.8,59,68,73,76,78,72.75,74,67,75,75
Jon Flanagan,Liverpool,72,RB,72.5,72,73,39.83333333,52,43,32,47,35,30,50.5,66,34,26,62,67,48,66,71,69,73,69,0,72.6,62,68,75,78,80,74.25,88,65,73,71
Lee Chung Yong,Crystal Palace,72,LM,74,72,76,64.66666667,70,62,62,63,65,66,69.83333333,70,71,65,66,73,74,75,76,78,73,74,0,52.8,71,56,42,52,43,67,62,70,79,57
Danny Simpson,Leicester City,72,RB,73.5,76,71,46.66666667,58,27,54,54,37,50,54.33333333,68,44,32,57,62,63,64,63,81,63,74,0,73.8,70,75,73,76,75,76.25,77,78,79,71
Glenn Murray,Bournemouth,72,ST,57,55,59,72.83333333,78,77,68,75,74,65,54.66666667,48,57,33,55,67,68,63,59,74,70,69,0,40,79,45,24,29,23,74,74,74,69,79
Calum Chambers,Arsenal,72,RB,66,64,68,52,54,47,56,54,52,49,61.66666667,70,59,49,65,73,54,68,66,61,73,65,0,72.6,65,68,75,78,77,73.75,83,67,73,72
Michael Keane,Burnley,72,CB,68.5,70,67,36.5,23,41,43,48,34,30,48.16666667,49,32,25,67,69,47,59,46,59,64,55,0,75,75,73,75,77,75,73,55,80,77,80
Sam Vokes,Burnley,72,ST,64,63,65,71.16666667,74,74,63,74,75,67,57,58,47,46,57,67,67,66,61,53,73,68,0,43,78,42,42,29,24,80,73,85,80,82
Craig Cathcart,Watford,72,CB,66,65,67,35.16666667,27,29,41,28,56,30,48.66666667,39,39,39,61,71,43,47,64,58,59,59,0,73.6,74,68,76,77,73,70.75,69,70,71,73
David Stockdale,Brighton & Hove Albion,72,GK,34,32,36,15.33333333,13,15,13,19,20,12,22.5,11,15,12,22,24,51,13,24,37,22,72,0,14.4,11,22,11,15,13,44,39,51,25,61
Carl Jenkinson,West Ham United,72,RB,76,72,80,55,67,41,41,49,72,60,63.33333333,73,60,52,64,69,62,68,62,68,68,70,0,70.4,60,69,74,75,74,72.25,71,66,78,74
Nathan Ake,Watford,72,LB,78.5,77,80,50.33333333,42,41,56,48,63,52,63,61,63,59,70,75,50,63,66,63,69,73,0,70.2,67,71,68,74,71,72.75,64,77,74,76
James Chester,West Bromwich Albion,72,CB,73,69,77,37.16666667,44,33,31,52,36,27,53.83333333,54,47,44,61,68,49,59,72,71,63,67,0,72.6,70,68,73,76,76,73.5,72,83,65,74
Dan Gosling,Bournemouth,71,CM,65,66,64,68.33333333,77,64,73,61,71,64,66.5,68,57,57,71,73,73,66,65,72,71,69,0,66.6,61,70,66,68,68,70.25,76,67,74,64
Tomer Hemed,Brighton & Hove Albion,71,ST,59.5,55,64,74.66666667,75,72,67,83,76,75,51,45,52,54,44,60,51,65,64,56,73,74,0,35.8,76,34,17,37,15,72.75,74,72,68,77
Jordon Mutch,Crystal Palace,71,CM,75,73,77,67.66666667,70,67,75,72,78,44,72,71,77,75,69,72,68,74,65,68,73,73,0,65.6,67,65,64,69,63,73.25,74,70,78,71
Ashley Barnes,Burnley,71,ST,71.5,74,69,69.5,71,71,65,72,73,65,59,65,59,56,54,64,56,69,70,56,73,68,0,44.8,71,35,33,46,39,80.25,83,81,82,75
Emmanuel Riviere,Newcastle United,71,ST,76.5,79,74,69.66666667,68,69,67,66,77,71,53,62,41,29,58,65,63,70,75,65,69,74,0,39.8,74,24,29,39,33,68.75,57,75,67,76
Jordon Ibe,Liverpool,71,LW,86,86,86,64,67,65,68,57,77,50,55,66,65,24,56,65,54,77,74,80,74,64,0,46.8,35,46,45,55,53,62.5,50,60,69,71
Scott Arfield,Burnley,71,LM,72,73,71,65.5,69,69,66,62,69,58,68,70,62,65,68,71,72,74,74,78,72,65,0,62.8,63,65,62,64,60,67,42,72,84,70
Joel Ekstrand,Watford,71,CB,48.5,42,55,32.66666667,27,27,36,41,40,25,48.16666667,45,35,40,55,61,53,43,48,50,60,69,0,71.8,67,68,76,76,72,69,77,60,65,74
Tommy Elphick,Bournemouth,71,CB,48.5,55,42,33,26,32,43,29,55,13,46.33333333,46,37,39,50,65,41,50,57,49,69,61,0,71,74,61,76,74,70,74.25,77,74,66,80
Bobby Zamora,Brighton & Hove Albion,71,ST,47,50,44,75.16666667,75,71,73,83,77,72,67.33333333,63,71,73,57,71,69,69,62,51,74,73,0,41.6,76,36,28,39,29,70.25,68,70,59,84
Rolando Aarons,Newcastle United,71,LM,86,87,85,60.16666667,60,62,55,59,70,55,62.66666667,72,69,46,62,70,57,80,79,79,78,55,0,33.8,51,28,30,29,31,47,33,45,65,45
Beram Kayal,Brighton & Hove Albion,71,CM,74,74,74,60.83333333,63,52,68,58,71,53,66,65,58,57,72,74,70,72,77,74,70,65,0,65.4,66,66,62,69,64,84.75,83,90,91,75
Dean Whitehead,Huddersfield Town,71,CDM,62,64,60,62.83333333,62,54,61,73,72,55,68.66666667,73,65,64,70,72,68,67,60,64,70,79,0,68.4,65,70,70,70,67,73.25,78,74,71,70
Kelvin Davis,Southampton,71,GK,48.5,51,46,21.16666667,15,12,16,41,28,15,16.16666667,11,12,11,21,13,29,14,51,60,27,70,0,16.6,20,25,12,14,12,57.25,44,77,40,68
Liam Rosenior,Brighton & Hove Albion,71,LB,78.5,79,78,53.16666667,60,50,42,44,69,54,55.5,61,65,35,53,63,56,65,70,71,67,62,0,70.2,60,72,70,72,77,70.25,71,67,83,60
Bryan Oviedo,Everton,71,LB,76,79,73,61,66,61,59,56,66,58,65.33333333,72,59,63,64,68,66,75,79,79,73,72,0,66.4,48,69,73,72,70,72.75,72,82,79,58
Ben Watson,Watford,71,CDM,59,64,54,68,64,67,63,78,73,63,74.83333333,74,80,76,73,76,70,68,71,75,72,73,0,66.6,58,72,62,72,69,70.75,61,74,78,70
David Jones,Burnley,71,CM,66.5,66,67,61.5,64,62,64,58,61,60,73.33333333,75,70,73,74,76,72,71,64,69,69,67,0,64.4,53,74,65,67,63,64.5,55,56,81,66
Lewis Dunk,Brighton & Hove Albion,71,CB,59.5,54,65,29,23,37,12,36,42,24,42,27,23,28,63,66,45,58,52,44,62,69,0,71.6,74,73,68,73,70,67.5,67,52,70,81
Stephen Ward,Burnley,71,LB,69.5,70,69,60,58,61,52,62,61,66,65.83333333,70,69,55,68,69,64,66,66,58,68,74,0,70,62,71,72,72,73,71.75,72,66,77,72
Bruno Saltor,Brighton & Hove Albion,71,RB,66.5,68,65,50.16666667,57,32,46,45,65,56,65.5,70,66,51,71,68,67,64,69,66,70,75,0,70.6,61,76,70,74,72,66.5,77,56,68,65
Marc Pugh,Bournemouth,71,LM,77,78,76,64.33333333,70,70,66,64,67,49,65.5,70,60,69,59,68,67,75,84,66,73,60,0,41.6,66,37,30,44,31,66.75,60,63,78,66
Fraizer Campbell,Crystal Palace,71,ST,82,85,79,68.66666667,72,73,62,68,70,67,55.66666667,67,43,58,41,64,61,71,78,79,69,68,0,37,68,22,32,35,28,68,66,72,71,63
Charlie Daniels,Bournemouth,71,LB,78.5,79,78,50.16666667,63,45,46,67,48,32,66.83333333,72,67,68,64,68,62,69,73,71,67,61,0,68.4,61,65,71,73,72,69.75,51,81,79,68
Tom Carroll,Tottenham Hotspur,71,CM,68.5,69,68,59.16666667,69,57,56,56,59,58,70.66666667,60,66,65,76,80,77,66,83,74,74,69,0,51,46,55,53,54,47,48.25,47,45,68,33
Adrian Mariappa,Crystal Palace,71,RB,73,75,71,37.66666667,53,27,34,44,47,21,49,57,33,22,61,63,58,59,68,76,65,73,0,74.4,76,65,76,76,79,72.5,58,80,75,77
Alex Pritchard,West Bromwich Albion,71,CAM,73.5,77,70,65.33333333,70,67,68,66,70,51,70.83333333,63,73,78,65,73,73,76,73,85,71,60,0,42,44,37,46,40,43,59.75,67,58,75,39
Dwight Gayle,Crystal Palace,71,ST,84.5,86,83,71.16666667,72,74,69,72,72,68,54.66666667,59,50,75,52,58,34,69,84,80,68,68,0,29.6,67,35,12,21,13,59.5,41,71,66,60
Sam Byram,West Ham United,71,RM,77.5,77,78,57.66666667,65,62,60,50,66,43,60.16666667,70,55,33,65,70,68,72,77,70,73,73,0,69.8,72,67,69,71,70,73.25,65,79,79,70
Serge Gnabry,Arsenal,70,RM,84.5,85,84,59.66666667,65,58,59,66,65,45,59.66666667,68,54,38,62,70,66,76,78,80,74,60,0,43.6,47,37,43,46,45,62.5,58,64,62,66
Rouwen Hennings,Burnley,70,ST,73,72,74,70.33333333,73,74,67,67,74,67,60.83333333,59,64,66,56,61,59,64,63,68,66,71,0,39,65,33,30,33,34,73.5,64,72,83,75
Marco Vastola,Chelsea,70,GK,41,42,40,21.83333333,11,8,15,36,47,14,22.33333333,19,18,11,21,33,32,12,54,56,22,77,0,14.4,13,21,13,12,13,52.5,31,72,34,73
Andy King,Leicester City,70,CM,67,69,65,70.33333333,72,71,74,63,73,69,66,61,63,59,70,73,70,69,69,60,71,71,0,62.6,71,57,59,65,61,65.5,51,71,69,71
Tyrone Mings,Bournemouth,70,LB,78.5,79,78,37.5,57,35,30,32,41,30,54,69,45,37,59,60,54,68,73,54,65,67,0,68.2,63,70,67,71,70,73.5,71,64,80,79
Daniel Amartey,Leicester City,70,CM,77.5,76,79,60.33333333,42,46,73,51,84,66,54.66666667,49,44,32,71,74,58,67,65,68,70,80,0,70.2,67,72,65,76,71,86.25,82,87,92,84
Joel Lynch,Huddersfield Town,70,CB,68,67,69,47,36,33,60,35,64,54,49.16666667,53,32,35,59,61,55,59,61,57,63,62,0,69.2,68,67,67,73,71,73.75,67,74,70,84
Adam Smith,Bournemouth,70,RB,76,78,74,52.66666667,54,43,64,48,67,40,63.33333333,68,59,66,60,69,58,68,75,69,71,70,0,66.8,56,69,71,70,68,63.75,62,53,72,68
Kazenga LuaLua,Brighton & Hove Albion,70,LM,89,92,86,70,65,65,76,64,83,67,64,67,63,68,57,65,64,74,93,71,71,67,0,38,60,28,19,40,43,66.25,70,56,69,70
Adlene Guedioura,Watford,70,CM,70.5,69,72,67,59,63,75,57,84,64,61.33333333,62,36,56,72,74,68,68,65,67,72,65,0,64.2,64,64,60,67,66,78.75,81,74,76,84
Jonathan Hogg,Huddersfield Town,70,CDM,76,78,74,53.83333333,58,52,58,41,61,53,56.83333333,59,44,41,66,72,59,67,72,76,68,73,0,68.2,63,68,68,71,71,77.25,75,81,90,63
Dean Marney,Burnley,70,CM,67,68,66,63.83333333,59,64,66,56,72,66,66,68,59,52,73,74,70,70,63,68,68,69,0,67.4,64,70,68,66,69,80.5,83,78,83,78
James Tarkowski,Burnley,70,CB,67.5,67,68,24.33333333,18,21,23,34,33,17,44.66666667,29,27,57,60,62,33,58,62,63,65,61,0,71.4,72,69,70,75,71,70,65,72,68,75
Juanmi,Southampton,70,CAM,76,76,76,67.16666667,83,69,56,62,68,65,55.5,39,60,57,48,64,65,75,77,80,72,76,0,33.4,66,23,25,28,25,62.25,55,75,68,51
Karim Oliveira Vieira,Huddersfield Town,70,RM,72,73,71,64.33333333,67,60,66,60,61,72,64.16666667,68,63,61,53,71,69,73,75,72,74,72,0,32.6,58,29,21,30,25,55,30,67,70,53
Juan Carlos Paredes,Watford,70,RB,81.5,78,85,48.83333333,40,33,59,52,66,43,54.83333333,62,56,27,67,65,52,69,90,85,67,74,0,66.2,57,70,68,69,67,65.75,55,71,76,61
George Boyd,Burnley,70,RM,67,66,68,69.16666667,69,69,70,71,68,68,69,70,69,68,68,69,70,73,78,64,71,68,0,56,47,59,54,62,58,58.75,47,32,86,70
Michael Hector,Chelsea,70,CB,69.5,67,72,45.83333333,49,40,51,44,68,23,41.33333333,34,24,12,58,63,57,56,57,46,61,65,0,67.6,59,69,68,75,67,74.25,84,62,69,82
Liam Moore,Leicester City,70,CB,70.5,69,72,33,37,20,32,20,55,34,44.16666667,58,37,24,42,59,45,53,59,66,59,71,0,69.4,72,64,69,71,71,73,75,74,68,75
Clinton N'Jie,Tottenham Hotspur,69,ST,92.5,91,94,66.66666667,76,69,61,56,73,65,61.5,65,62,46,61,67,68,77,92,88,65,56,0,32.8,51,32,24,30,27,66,66,60,77,61
Andreas Pereira,Manchester United,69,CAM,73.5,75,72,57.5,62,58,61,48,65,51,68.5,72,58,75,66,71,69,74,74,80,75,63,0,31.6,24,37,42,27,28,55,34,73,69,44
Junior Stanislas,Bournemouth,69,LM,81.5,79,84,61.33333333,59,69,63,61,67,49,67.16666667,69,69,69,64,69,63,68,79,60,70,64,0,35,43,60,16,27,29,52.75,31,48,76,56
Josh Onomah,Tottenham Hotspur,69,CAM,81.5,84,79,54.33333333,69,56,56,42,62,41,58.33333333,49,51,49,65,71,65,74,78,75,69,64,0,27,45,26,20,24,20,47.5,41,44,62,43
Donizete,Everton,69,RB,67,68,66,55.83333333,58,52,57,63,72,33,60.66666667,74,47,43,72,69,59,74,75,74,76,71,0,69.2,58,67,75,73,73,64.75,75,70,54,60
 Marcus ,Manchester United,69,ST,86,87,85,65.5,73,70,58,74,67,51,58.5,48,64,65,46,64,64,75,79,70,66,63,0,32.6,63,38,22,20,20,60,48,70,65,57
Connor Goldson,Brighton & Hove Albion,69,CB,71.5,71,72,34.83333333,30,44,39,34,42,20,43.66666667,36,22,28,62,64,50,57,52,45,56,55,0,69.2,71,67,69,71,68,72.25,64,73,71,81
Jeffrey Schlupp,Leicester City,69,LB,86.5,87,86,63,63,56,53,68,74,64,56.5,64,62,34,54,64,61,74,79,80,69,69,0,64.6,62,65,65,68,63,75.5,68,77,76,81
Modou Barrow,Swansea City,69,RW,89,88,90,60.5,64,68,60,60,65,46,51.66666667,59,47,38,55,59,52,78,82,81,72,46,0,37,43,42,30,36,34,57.75,50,50,70,61
Alex Iwobi,Arsenal,69,LM,77.5,78,77,57.16666667,68,63,48,56,60,48,54.83333333,52,50,40,52,69,66,76,77,76,78,71,0,28.8,42,24,29,26,23,58.25,46,50,64,73
Paul Robinson,Burnley,69,GK,41,40,42,18.5,14,19,20,13,25,20,25.66666667,20,19,12,40,21,42,18,38,47,31,74,0,16.6,10,23,11,19,20,51.25,36,70,29,70
Ikechi Anya,Watford,69,LWB,90,92,88,60,72,59,51,55,77,46,58.16666667,67,50,36,60,69,67,73,92,85,66,69,0,61,53,60,63,65,64,70,50,80,80,70
Rob Elliot,Newcastle United,69,GK,47.5,47,48,17,12,11,12,43,11,13,23,16,16,12,31,28,35,15,54,42,22,67,0,15.4,13,22,15,12,15,41.75,12,52,32,71
Jamaal Lascelles,Newcastle United,69,CB,64,65,63,27.16666667,21,23,27,19,40,33,38.83333333,46,29,16,49,54,39,46,77,52,55,66,0,70.6,72,68,71,73,69,72.5,69,80,67,74
Michael Kightly,Burnley,69,LM,77,78,76,62.5,65,62,61,62,65,60,59.83333333,68,54,43,63,64,67,70,76,75,70,68,0,39.8,51,52,24,39,33,65.5,48,64,82,68
Dale Stephens,Brighton & Hove Albion,69,CM,66,65,67,62.5,64,61,70,44,67,69,68.66666667,69,67,61,71,73,71,64,70,68,68,65,0,62.2,65,66,56,64,60,75.25,66,88,82,65
